egotistical	-0.9	0.78102	[1, 3, 2, 1, 3, 1, 1, 2, 2, 1]
egotistically	-1.8	118743.00	[0, -3, -3, -3, -2, -1, -4, -1, -3, -3]
egotists	-1.7	0.91652	[-2, -3, -1, -2, -2, 0, 0, -1, -2, -1]
elated	3.2	0.7746	[-1, -1, -1, -1, -1, 0, 0, -1, -3, -1]
elation	1.5	0.9	[-2, -1, -2, -3, -4, -2, -3, -3, -1, -2]
elegance	2.1	10198.00	[-2, -1, -1, -1, -2, 1, -3, -2, -1, -2]
elegances	1.8	157797.00	[-1, -2, -2, -1, -2, 1, -3, 2, 1, -2]
elegancies	1.6	0.87178	[-2, -1, -1, -2, -1, -3, -3, -1, -1, -3]
elegancy	2.1	0.78102	[-1, -2, 0, -2, -2, -2, -3, -1, -2, -2]
elegant	2.1	0.74833	[2, 4, 4, 3, 4, 3, 3, 2, 3, 4]
elegantly	1.9	143178.00	[1, 2, -2, 2, 2, 3, 0, 3, 2, 2]
embarrass	-1.2	0.53852	[3, 2, 2, 1, 2, 2, 3, 2, 2, 2]
embarrassable	-1.6	0.6	[2, 2, 1, 1, 2, 2, 2, 3, 2, 1]
embarrassed	-1.5	10198.00	[2, 1, 2, 1, 1, 0, 4, 1, 2, 2]
embarrassedly	-1.1	0.53852	[3, 2, 2, 1, 2, 2, 3, 2, 2, 2]
embarrasses	-1.7	0.83066	[2, 2, 2, 1, 4, 1, 2, 3, 2, 2]
embarrassing	-1.6	0.83066	[2, 1, 1, 3, 2, 2, 1, 3, 3, 1]
embarrassingly	-1.7	166132.00	[-2, -2, -3, -1, -2, -2, 2, 2, -2, -2]
embarrassment	-1.9	0.8	[-3, -2, -1, -3, -1, -1, -1, -2, -1, -1]
embarrassments	-1.7	0.67082	[-2, -2, -1, -2, -1, -3, -1, -1, -1, -1]
embittered	-0.4	144568.00	[-2, -1, -2, -3, 1, -1, -1, -2, -2, 2]
embrace	1.3	0.78102	[-2, -3, -1, -2, -1, -3, -2, -1, -1, -1]
emergency	-1.6	0.8	[-3, -1, -1, -1, -1, -2, -1, -2, -3, -1]
emotional	0.6	0.64031	[-2, -1, -1, -2, -1, -2, -1, -3, -2, -2]
empathetic	1.7	0.53852	[-2, -2, -1, -2, -2, -2, -2, -1, -3, -2]
emptied	-0.7	0.64031	[-2, -1, -2, -1, -1, -2, -2, -1, -2, -3]
emptier	-0.7	135647.00	[1, -2, -1, 1, -2, 2, 0, -1, 0, -2]
emptiers	-0.7	134536.00	[3, 2, 1, 3, 2, -1, 2, 1, -1, 1]
empties	-0.7	205913.00	[-3, -3, -3, -3, -4, 2, 1, -1, 1, -3]
emptiest	-1.8	10198.00	[1, -1, 0, 0, 0, 2, 0, 2, 2, 0]
emptily	-1.0	1.1	[-1, 3, 2, 2, 2, 1, 3, 1, 2, 2]
emptiness	-1.9	0.64031	[-1, 0, 0, 0, -1, -1, -1, -2, 0, -1]
emptinesses	-1.5	0.64031	[-1, 0, 0, 0, -1, -1, -1, -2, 0, -1]
emptins	-0.3	0.78102	[0, 0, -1, 0, -1, -1, -2, 0, -2, 0]
empty	-0.8	0.64031	[-1, 0, 0, 0, -1, -1, -1, -2, 0, -1]
emptying	-0.6	107703.00	[-1, -2, -2, -1, -1, -2, -3, 0, -4, -2]
enchanted	1.6	141421.00	[-2, 2, -1, -1, -1, 0, -4, -1, -1, -1]
encourage	2.3	0.7	[-2, -2, -3, -2, -2, -1, -1, -3, -1, -2]
encouraged	1.5	111803.00	[-1, -1, -3, -1, -1, -1, -2, 0, -4, -1]
encouragement	1.8	0.45826	[0, 0, 0, -1, 0, 0, 0, -1, -1, 0]
encouragements	2.1	0.74833	[-1, -1, -1, -1, -1, -1, -2, 0, -1, 1]
encourager	1.5	10198.00	[2, -1, -1, 0, -1, 0, -1, -1, -2, -1]
encouragers	1.5	0.8	[1, 3, 1, 2, 1, 3, 1, 2, 1, 1]
encourages	1.9	0.78102	[2, 1, 3, 2, 3, 4, 2, 2, 2, 2]
encouraging	2.4	0.5	[1, 2, 2, 2, 2, 2, 1, 1, 1, 1]
encouragingly	2.0	0.9798	[2, 1, 2, 1, 1, 3, 1, 2, 4, 1]
endorse	1.3	0.7	[3, 2, 3, 2, 1, 2, 3, 2, 2, 1]
endorsed	1.0	0.5	[2, 1, 2, 1, 1, 2, 1, 1, 2, 2]
endorsement	1.3	0.5	[2, 2, 1, 1, 2, 2, 1, 1, 2, 1]
endorses	1.4	0.53852	[2, 2, 1, 2, 2, 1, 2, 2, 2, 3]
enemies	-2.2	0.66332	[2, 3, 2, 3, 3, 2, 3, 2, 1, 3]
enemy	-2.5	0.7746	[1, 1, 1, 3, 2, 2, 2, 3, 2, 3]
energetic	1.9	0.9	[0, 1, 0, 1, 3, 2, 2, 2, 1, 1]
energetically	1.8	0.89443	[1, 2, 0, 1, 1, 0, 1, 0, 3, 1]
energetics	0.3	0.9	[0, 1, 2, 2, 1, 2, 0, 1, 3, 1]
energies	0.9	0.4899	[1, 2, 1, 2, 1, 1, 1, 2, 2, 1]
energise	2.2	0.6	[-2, -3, -1, -2, -2, -3, -2, -3, -2, -2]
energised	2.1	0.92195	[-3, -2, -3, -3, -3, -4, -1, -3, -1, -2]
energises	2.2	0.53852	[2, 1, 3, 2, 2, 2, 1, 2, 2, 2]
energising	1.9	0.6	[2, 2, 1, 1, 2, 2, 3, 1, 2, 2]
energization	1.6	0.64031	[1, 0, 0, 0, 0, 0, 2, 0, 0, 0]
energizations	1.5	104403.00	[1, 0, 0, 2, 0, 1, 3, 2, 0, 0]
energize	2.1	0.4	[2, 2, 2, 2, 2, 2, 3, 2, 3, 2]
energized	2.3	0.53852	[2, 3, 1, 2, 2, 2, 3, 2, 2, 2]
energizer	2.1	0.6	[3, 3, 2, 2, 1, 3, 2, 2, 2, 2]
energizers	1.7	0.7	[2, 3, 1, 2, 2, 3, 2, 1, 1, 2]
energizes	2.1	0.66332	[1, 2, 1, 3, 1, 1, 2, 2, 2, 1]
energizing	2.0	111803.00	[1, 0, 3, 1, 3, 0, 1, 1, 2, 3]
energy	1.1	0.7	[2, 2, 2, 1, 3, 2, 3, 2, 3, 1]
engage	1.4	0.64031	[3, 2, 3, 3, 3, 2, 2, 2, 1, 2]
engaged	1.7	0.53852	[3, 2, 2, 2, 2, 2, 2, 3, 1, 2]
engagement	2.0	0.9	[2, 0, 2, 3, 3, 1, 1, 2, 2, 1]
engagements	0.6	0.53852	[3, 2, 3, 2, 2, 2, 2, 2, 1, 2]
engager	1.1	0.63246	[3, 3, 2, 1, 2, 2, 1, 2, 2, 2]
engagers	1.0	0.83066	[0, 2, 0, 2, 1, 1, 2, 1, 2, 0]
engages	1.0	0.8	[1, 2, 3, 2, 1, 1, 0, 1, 2, 1]
engaging	1.4	1.1	[1, 1, 2, 2, 1, 0, 2, 3, 4, 1]
engagingly	1.5	134164.00	[0, 0, 3, 4, 4, 2, 1, 2, 2, 2]
engrossed	0.6	0.8	[1, 0, 0, 2, 0, 2, 0, 0, 1, 0]
enjoy	2.2	0.7	[1, 1, 0, 2, 1, 0, 2, 1, 2, 1]
enjoyable	1.9	0.7746	[1, 1, 1, 0, 2, 1, 0, 2, 2, 0]
enjoyableness	1.9	0.7746	[1, 1, 0, 2, 1, 0, 1, 2, 2, 0]
enjoyably	1.8	0.4899	[2, 2, 1, 1, 2, 1, 1, 1, 1, 2]
enjoyed	2.3	0.67082	[1, 2, 3, 1, 1, 1, 1, 1, 2, 2]
enjoyer	2.2	149666.00	[0, 2, 0, 2, -2, 2, 3, -1, 0, 0]
enjoyers	2.2	0.6	[3, 2, 2, 2, 3, 2, 2, 3, 2, 1]
enjoying	2.4	0.53852	[3, 2, 2, 1, 2, 1, 2, 2, 2, 2]
enjoyment	2.6	113578.00	[2, 2, 2, 2, 1, 3, 3, 3, -1, 2]
enjoyments	2.0	0.4	[2, 2, 2, 1, 2, 1, 2, 2, 2, 2]
enjoys	2.3	0.64031	[2, 2, 1, 3, 3, 3, 2, 2, 2, 3]
enlighten	2.3	0.6	[2, 2, 1, 3, 3, 2, 2, 2, 2, 3]
enlightened	2.2	0.74833	[2, 4, 2, 2, 2, 2, 2, 3, 2, 1]
enlightening	2.3	0.66332	[2, 2, 2, 3, 3, 3, 1, 3, 2, 3]
enlightens	1.7	0.4899	[2, 3, 2, 3, 2, 3, 2, 3, 3, 3]
ennui	-1.2	0.7746	[3, 1, 1, 3, 2, 1, 2, 2, 2, 3]
enrage	-2.6	0.45826	[2, 3, 2, 2, 2, 3, 2, 3, 2, 2]
enraged	-1.7	1.1	[2, 2, 1, 3, 2, 1, 1, 4, 3, 4]
enrages	-1.8	0.87178	[4, 2, 3, 1, 2, 2, 1, 3, 2, 2]
enraging	-2.8	0.64031	[3, 2, 2, 2, 2, 2, 2, 4, 2, 2]
enrapture	3.0	100499.00	[2, 1, 1, 1, 1, 2, 4, 1, 3, 1]
enslave	-3.1	0.6	[-1, -1, -1, -2, -1, -1, -2, -1, 0, -2]
enslaved	-1.7	0.91652	[-3, -3, -3, -4, -1, -1, -3, -2, -3, -3]
enslaves	-1.6	179165.00	[-3, -3, -3, -3, 2, -1, -3, -1, 1, -3]
ensure	1.6	1.6	[-3, -3, -3, -3, 1, -1, -3, -1, 1, -3]
ensuring	1.1	0.74833	[-4, -2, -3, -2, -2, -3, -3, -2, -4, -3]
enterprising	2.3	0.63246	[2, 4, 3, 3, 4, 3, 3, 2, 3, 3]
entertain	1.3	0.9434	[-3, -4, -2, -4, -4, -2, -4, -2, -4, -2]
entertained	1.7	241039.00	[3, -3, -3, -3, -4, -4, -4, 1, -1, 1]
entertainer	1.6	215407.00	[2, -2, -3, -2, -4, -4, -4, 1, -1, 1]
entertainers	1.0	0.91652	[2, 1, 3, 1, 1, 2, 3, 2, 0, 1]
entertaining	1.9	0.9434	[0, 1, 3, 1, 1, 2, 1, 0, 2, 0]
entertainingly	1.9	0.78102	[3, 2, 1, 3, 3, 2, 1, 2, 3, 3]
entertainment	1.8	0.64031	[1, 2, 1, 1, 2, 1, 2, 0, 1, 2]
entertainments	2.3	0.64031	[1, 2, 2, 1, 2, 1, 1, 3, 2, 2]
entertains	2.4	1.2	[1, 4, 2, 2, 0, 0, 1, 3, 1, 2]
enthral	0.4	0.7746	[0, 1, 2, 2, 0, 0, 1, 1, 2, 1]
enthuse	1.6	0.83066	[1, 2, 1, 1, 3, 2, 3, 2, 3, 1]
enthused	2.0	0.53852	[2, 1, 2, 3, 2, 2, 1, 2, 2, 2]
enthuses	1.7	0.9798	[2, 0, 4, 2, 2, 1, 2, 2, 1, 2]
enthusiasm	1.9	118743.00	[3, 3, 3, 2, 1, 0, 3, 4, 1, 3]
enthusiasms	2.0	0.66332	[2, 2, 2, 2, 2, 3, 4, 3, 2, 2]
enthusiast	1.5	142829.00	[2, 2, 0, 2, 0, -1, -2, 2, 0, -1]
enthusiastic	2.2	0.66332	[1, 2, 1, 1, 3, 1, 2, 2, 2, 1]
enthusiastically	2.6	0.63246	[3, 3, 1, 2, 2, 2, 2, 1, 2, 2]
enthusiasts	1.4	0.78102	[2, 3, 1, 2, 1, 3, 1, 1, 1, 2]
enthusing	1.9	0.9434	[3, 3, 3, 2, 1, 0, 2, 1, 2, 2]
entitled	1.1	0.89443	[1, 3, 2, 2, 3, 2, 0, 2, 3, 2]
entrusted	0.8	0.67082	[1, 2, 2, 2, 0, 1, 1, 2, 2, 2]
envied	-1.1	0.9798	[1, 2, 3, 4, 2, 3, 2, 1, 1, 3]
envier	-1.0	0.66332	[3, 3, 3, 2, 3, 3, 3, 3, 2, 1]
enviers	-1.1	0.91652	[1, 1, 0, 3, 3, 2, 1, 1, 1, 1]
envies	-0.8	0.7	[2, 1, 2, 1, 2, 3, 2, 1, 2, 3]
envious	-1.1	0.83066	[2, 2, 1, 1, 2, 1, 1, -1, 1, 1]
envy	-1.1	146969.00	[3, 0, 2, 2, 1, 1, -1, 0, -2, 2]
envying	-0.8	0.83066	[-1, -2, -2, 1, -2, -1, -1, -1, -1, -1]
envyingly	-1.3	0.7746	[-1, -2, -2, -1, -1, 1, -1, -1, -1, -1]
erroneous	-1.8	113578.00	[-3, -1, 0, -3, -1, -1, -1, -1, 1, -1]
error	-4.0	0.9798	[-1, -2, -2, 1, -1, 1, -1, -1, -1, -1]
errors	-1.4	0.83066	[-2, -1, -1, -1, -2, -1, -1, 1, -2, -1]
escape	0.7	0.83066	[-2, -1, -1, -2, -1, -1, -1, 1, -1, -2]
escapes	0.5	132665.00	[-1, -1, -1, -1, -3, 2, -2, -1, 1, -1]
escaping	0.2	155242.00	[-2, 3, -2, -2, -1, -3, -1, -1, -2, -2]
esteemed	1.9	0.6	[-2, -3, -2, -2, -2, -2, -1, -1, -1, -2]
ethical	2.3	0.64031	[-2, -1, -2, -1, -2, -1, -1, -2, -3, -2]
euphoria	3.3	0.66332	[-2, -1, -2, 0, -2, -2, -1, -1, -1, -2]
euphoric	3.2	100499.00	[2, 0, 0, 1, 0, 1, 0, 3, 0, 0]
eviction	-2.0	136015.00	[4, 1, 1, 0, -1, 0, -1, 0, 1, 0]
evil	-3.4	146969.00	[-2, 2, -1, 0, 1, 0, 2, 2, -2, 0]
evildoer	-3.1	0.83066	[3, 2, 1, 2, 3, 1, 1, 2, 3, 1]
evildoers	-2.4	0.78102	[3, 3, 3, 3, 2, 2, 1, 3, 2, 1]
evildoing	-3.1	0.9	[4, 4, 3, 3, 3, 4, 4, 4, 1, 3]
evildoings	-2.5	0.87178	[3, 4, 3, 3, 3, 4, 4, 4, 1, 3]
eviler	-2.1	0.63246	[-2, -2, -3, -2, -3, -2, -1, -2, -1, -2]
evilest	-2.5	0.91652	[-4, -4, -4, -3, -3, -4, -1, -4, -3, -4]
eviller	-2.9	0.7	[-2, -3, -3, -3, -4, -4, -3, -2, -3, -4]
evillest	-3.3	0.4899	[-3, -3, -2, -2, -2, -2, -2, -2, -3, -3]
evilly	-3.4	0.7	[-4, -4, -3, -3, -3, -4, -2, -3, -2, -3]
evilness	-3.1	10247.00	[-3, -1, -1, -3, -4, -2, -4, -2, -2, -3]
evils	-2.7	113578.00	[-2, -1, -3, -2, -4, -3, -1, -2, 0, -3]
exaggerate	-0.6	10247.00	[-3, -4, -1, -3, -2, -3, -1, -4, -2, -2]
exaggerated	-0.4	0.83066	[-3, -3, -4, -2, -2, -3, -2, -4, -2, -4]
exaggerates	-0.6	0.78102	[-3, -4, -2, -3, -4, -2, -4, -4, -3, -4]
exaggerating	-0.7	0.8	[-2, -4, -4, -4, -3, -4, -4, -4, -3, -2]
exasperated	-1.8	104403.00	[-3, -4, -4, -4, -4, -2, -3, -2, -1, -4]
excel	2.0	0.78102	[-3, -2, -2, -4, -4, -2, -3, -2, -3, -2]
excelled	2.2	0.66332	[-1, -1, -1, 0, -1, 0, 1, -1, -1, -1]
excellence	3.1	1.2	[-1, -1, -1, -1, -1, 2, 1, 1, -2, -1]
excellences	2.5	128062.00	[-1, -1, -1, -1, -1, 1, 0, 2, -3, -1]
excellencies	2.4	0.9	[-1, -2, 0, -1, 0, 0, -2, -1, 1, -1]
excellency	2.5	153623.00	[-4, -3, -3, -1, -1, -1, 1, -1, -4, -1]
excellent	4.0	1.0	[3, 0, 2, 3, 1, 1, 3, 3, 2, 2]
excellently	3.1	0.87178	[1, 2, 2, 2, 3, 2, 4, 3, 2, 1]
excelling	2.5	0.9434	[4, 3, 4, 3, 2, 3, 1, 4, 3, 4]
excels	2.5	0.92195	[4, 2, 2, 2, 4, 3, 2, 2, 3, 1]
excelsior	0.7	0.4899	[3, 2, 3, 3, 2, 2, 2, 2, 3, 2]
excitabilities	1.5	0.80623	[4, 2, 3, 3, 2, 3, 1, 3, 2, 2]
excitability	1.2	0.64031	[2, 3, 3, 3, 3, 2, 3, 2, 2, 4]
excitable	1.5	0.7	[4, 3, 3, 3, 2, 3, 3, 4, 4, 2]
excitableness	1.0	0.67082	[2, 2, 3, 3, 3, 2, 2, 4, 2, 2]
excitant	1.8	0.92195	[4, 2, 4, 2, 2, 1, 2, 3, 3, 2]
excitants	1.2	0.64031	[1, 0, 0, 2, 0, 1, 1, 1, 1, 0]
excitation	1.8	10247.00	[2, 0, 1, 1, 3, 1, 2, 3, 2, 0]
excitations	1.8	0.87178	[0, 1, 1, 0, 1, 2, 3, 1, 2, 1]
excitative	0.3	0.92195	[2, 3, 1, 0, 1, 2, 2, 0, 2, 2]
excitatory	1.1	109545.00	[0, 0, 2, 0, 2, 0, 2, 0, 1, 3]
excite	2.1	116619.00	[1, 0, 1, 3, 2, 0, 3, 3, 2, 3]
excited	1.4	0.9798	[1, 0, 1, 2, 2, 2, 1, -1, 2, 2]
excitedly	2.3	0.87178	[2, 0, 3, 1, 3, 2, 2, 2, 1, 2]
excitement	2.2	116619.00	[3, 3, -1, 2, 2, 2, 1, 1, 3, 2]
excitements	1.9	0.78102	[0, 1, 1, 0, 0, 0, 2, 0, -1, 0]
exciter	1.9	1.7	[-1, 2, 2, 1, 2, 2, 2, 3, -3, 1]
exciters	1.4	122066.00	[1, 2, 2, 1, 2, 0, 4, 4, 3, 2]
excites	2.1	0.4899	[1, 1, 2, 1, 2, 1, 2, 1, 1, 2]
exciting	2.2	0.9	[3, 3, 2, 3, 1, 3, 1, 3, 1, 3]
excitingly	1.9	0.4	[2, 2, 2, 3, 3, 2, 2, 2, 2, 2]
exciton	0.3	0.53852	[2, 1, 2, 3, 2, 2, 2, 2, 2, 1]
excitonic	0.2	0.9434	[3, 2, 3, 1, 0, 1, 2, 3, 2, 2]
excitons	0.8	142829.00	[1, 2, 0, 1, 2, 4, 0, -1, 3, 2]
excitor	0.5	0.83066	[2, 3, 3, 2, 0, 2, 2, 3, 2, 2]
exclude	-0.9	0.87178	[3, 2, 1, 1, 1, 3, 3, 3, 2, 3]
excluded	-1.4	0.9434	[3, 2, 3, 0, 1, 2, 1, 2, 2, 3]
exclusion	-1.2	0.64031	[2, 0, 0, 0, 0, 0, 1, 0, 0, 0]
exclusive	0.5	0.6	[0, 0, 0, 0, 2, 0, 0, 0, 0, 0]
excruciate	-2.7	0.6	[1, 2, 0, 1, 1, 0, 0, 1, 1, 1]
excruciated	-1.3	0.67082	[2, 0, 0, 0, 1, 1, 1, 0, 0, 0]
excruciates	-1.0	113578.00	[-1, -2, -1, -3, -1, 1, -1, -1, 1, -1]
excruciating	-3.3	162481.00	[-2, -1, -3, -3, -2, -3, -2, 1, -1, 2]
excruciatingly	-2.9	1249.00	[-2, -2, -3, -1, -2, -1, -1, -1, 2, -1]
excruciation	-3.4	0.92195	[0, 0, 0, -1, 2, 0, 1, 2, 1, 0]
excruciations	-1.9	0.64031	[-2, -3, -2, -3, -3, -2, -4, -3, -2, -3]
excuse	0.3	1.9	[-4, -1, -4, 0, 2, -2, -1, -1, -3, 1]
exempt	0.4	219089.00	[-4, 1, -4, 0, 1, -3, -1, 1, -3, 2]
exhaust	-1.2	0.9	[-3, -4, -4, -4, -4, -4, -4, -2, -2, -2]
exhausted	-1.5	104403.00	[-2, -4, -3, -2, -4, -1, -2, -3, -4, -4]
exhauster	-1.3	0.66332	[-4, -3, -2, -4, -4, -3, -4, -3, -3, -4]
exhausters	-1.3	151327.00	[-3, -3, -2, -4, -1, -1, 1, -4, -1, -1]
exhaustibility	-0.8	173494.00	[0, 0, 3, -1, 0, -1, -2, 0, 4, 0]
exhaustible	-1.0	0.91652	[1, 0, 0, 0, 2, -1, 0, 0, 2, 0]
exhausting	-1.5	0.87178	[0, -1, 0, -1, -1, -3, -2, -2, -1, -1]
exhaustion	-1.5	128452.00	[-2, -1, 2, -2, -3, -2, -2, -1, -2, -2]
exhaustions	-1.1	0.64031	[-1, -1, 0, -1, -2, -1, -1, -2, -2, -2]
exhaustive	-0.5	0.45826	[-2, -1, -2, -1, -1, -2, -1, -1, -1, -1]
exhaustively	-0.7	107703.00	[0, -2, -3, 0, 1, -1, -1, -1, 0, -1]
exhaustiveness	-1.1	0.63246	[-1, -1, 0, -1, -2, -2, -1, 0, -1, -1]
exhaustless	0.2	0.5	[-1, -2, -1, -1, -2, -1, -2, -2, -1, -2]
exhaustlessness	0.9	0.92195	[-2, -1, 1, -2, -2, -2, -2, -1, -2, -2]
exhausts	-1.1	0.9434	[-1, -3, -2, -1, -1, -1, -1, 1, -1, -1]
exhilarated	3.0	0.67082	[-1, -1, 0, -1, -2, 0, 0, 0, 0, 0]
exhilarates	2.8	0.78102	[-2, 0, -1, -1, -1, -2, 0, 0, 0, 0]
exhilarating	1.7	1.3	[-2, -2, 0, -1, -1, 1, -4, -1, 0, -1]
exonerate	1.8	18868.00	[1, 1, 0, 2, 3, 0, -2, 2, -2, -3]
exonerated	1.8	175784.00	[2, 2, 1, 1, -4, 2, 1, 2, 0, 2]
exonerates	1.6	0.53852	[-2, -1, 0, -1, -1, -2, -1, -1, -1, -1]
exonerating	1.0	0.63246	[3, 3, 3, 3, 2, 2, 4, 4, 3, 3]
expand	1.3	107703.00	[4, 3, 3, 3, 0, 2, 3, 4, 3, 3]
expands	0.4	161555.00	[3, 4, 3, 2, -1, 1, 1, 3, -1, 2]
expel	-1.9	0.74833	[2, 2, 2, 2, 3, 2, 1, 0, 2, 2]
expelled	-1.0	183303.00	[3, -2, 2, 3, 2, 4, 3, 1, -1, 3]
expelling	-1.6	190788.00	[3, -2, 1, 2, 3, 4, 0, 3, -1, 3]
expels	-1.6	141421.00	[2, -2, 3, 0, 0, 2, 0, 2, 2, 1]
exploit	-0.4	0.64031	[0, 2, 2, 1, 1, 1, 2, 1, 2, 1]
exploited	-2.0	0.66332	[0, 1, 0, 0, 0, 0, 0, 0, 2, 1]
exploiting	-1.9	144568.00	[0, -4, -3, -1, -3, -1, 0, -2, -4, -1]
exploits	-1.4	194936.00	[-1, -2, 2, -2, -4, -3, -2, 1, 2, -1]
exploration	0.9	149666.00	[-2, -2, -2, -2, -2, -3, -4, -1, 1, 1]
explorations	0.3	111355.00	[-4, -2, 0, -3, -1, -1, -1, -2, -1, -1]
expose	-0.6	162481.00	[-2, -1, -1, 2, -2, -2, 2, -1, 2, -1]
exposed	-0.3	1.0	[-3, -3, -1, -1, -1, -4, -2, -2, -1, -2]
exposes	-0.5	122066.00	[0, -3, -3, 0, -2, -3, -1, -1, -3, -3]
exposing	-1.1	0.8	[-2, -2, -2, -1, -1, 0, -2, 0, -2, -2]
extend	0.7	0.7	[2, 2, 0, 1, 1, 0, 1, 0, 1, 1]
extends	0.5	1.1	[1, 1, 0, 0, 1, 2, 1, -2, -1, 0]
exuberant	2.8	0.8	[-1, -1, 0, 0, -2, 1, -1, 0, -1, -1]
exultant	3.0	118743.00	[-2, -1, 0, 2, 0, 0, -1, 1, -2, 0]
exultantly	1.4	0.92195	[-1, -1, 0, 2, -1, 0, -1, -1, -1, -1]
fab	2.0	0.7	[-2, -2, -1, -1, 0, -2, -1, -1, 0, -1]
fabulous	2.4	0.78102	[2, 0, 0, 0, 1, 2, 1, 1, 0, 0]
fabulousness	2.8	0.80623	[2, 0, 2, 0, 0, 0, 1, 0, 0, 0]
fad	0.9	0.6	[2, 3, 2, 3, 2, 4, 3, 3, 3, 3]
fag	-2.1	118322.00	[4, 4, 3, 0, 3, 4, 3, 3, 2, 4]
faggot	-3.4	149666.00	[3, 2, 4, 1, 1, 2, -2, 1, 1, 1]
faggots	-3.2	1.0	[2, 1, 1, 3, 1, 2, 2, 4, 3, 1]
fail	-4.0	0.8	[2, 2, 3, 4, 3, 3, 1, 2, 2, 2]
failed	-4.0	107703.00	[4, 1, 4, 3, 1, 3, 3, 2, 4, 3]
failing	-2.3	0.83066	[2, 0, 1, 1, 1, 0, 0, 2, 2, 0]
failingly	-1.4	0.83066	[-3, -1, -2, -4, -2, -2, -2, -1, -2, -2]
failings	-2.2	0.8	[-2, -4, -4, -3, -2, -4, -4, -4, -3, -4]
faille	0.1	0.9798	[-2, -4, -4, -4, -3, -4, -4, -3, -1, -3]
fails	-4.0	0.67082	[-2, -3, -3, -3, -4, -2, -2, -2, -2, -2]
failure	-4.0	0.9	[-2, -3, -1, -2, -2, -1, -3, -3, -4, -2]
failures	-2.0	1.1	[-2, -3, -3, -3, -4, -1, -2, -2, 0, -3]
fainthearted	-0.3	0.8	[-1, -3, -2, -1, 0, -1, -2, -1, -2, -1]
fair	1.3	107703.00	[-2, -2, -3, -4, -1, -2, -1, -1, -4, -2]
faith	1.8	0.3	[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
faithed	1.3	0.74833	[-2, -3, -2, -3, -2, -2, -1, -1, -1, -1]
faithful	1.9	100499.00	[-3, -1, -3, -2, -1, -2, -3, -1, -4, -3]
faithfully	1.8	0.63246	[-1, -2, -1, -2, -3, -2, -2, -3, -2, -2]
faithfulness	1.9	134536.00	[3, -1, -1, -1, -2, -1, 0, 1, -1, 0]
faithless	-1.0	100499.00	[0, 1, 1, 2, 4, 1, 1, 1, 1, 1]
faithlessly	-0.9	0.6	[1, 3, 2, 2, 1, 2, 2, 2, 1, 2]
faithlessness	-1.8	100499.00	[3, 2, 1, 2, 1, 2, -1, 1, 1, 1]
faiths	1.8	0.83066	[1, 3, 2, 2, 1, 1, 3, 3, 2, 1]
fake	-2.1	107703.00	[3, 1, 2, 2, 4, 1, 0, 1, 2, 2]
fakes	-1.8	0.53852	[1, 2, 2, 3, 2, 2, 2, 1, 2, 2]
faking	-1.8	0.89443	[-1, -1, -1, -2, -2, -1, -1, 0, 1, -2]
fallen	-1.5	151327.00	[-1, -2, -1, -3, -2, -1, 3, 0, -1, -1]
falling	-4.0	1249.00	[-3, -2, 1, -2, -2, -1, -2, -1, -4, -2]
falsified	-1.6	0.9798	[2, 3, 1, 1, 3, 3, 0, 2, 2, 1]
falsify	-2.0	0.9434	[-2, -2, -1, -1, -1, -3, -3, -4, -2, -2]
fame	1.9	107703.00	[-2, -3, -2, -2, -3, 1, -2, -2, -1, -2]
fan	1.3	0.87178	[-3, -1, -2, -1, -2, -2, -3, -2, 0, -2]
fantastic	4.0	0.80623	[-1, -1, -2, -2, -1, -3, 0, -1, -2, -2]
fantastical	2.0	1.8	[-2, -2, -1, 0, -1, 3, -3, 2, 0, -2]
fantasticalities	2.1	0.91652	[-4, -1, -1, -2, -1, -1, -2, -2, -1, -1]
fantasticality	1.7	0.7746	[-2, -1, -3, -3, -1, -2, -2, -2, -1, -3]
fantasticalness	1.3	113578.00	[0, 2, 1, 2, 2, 4, 1, 3, 3, 1]
fantasticate	1.5	0.78102	[2, 0, 1, 1, 2, 1, 1, 3, 1, 1]
fantastico	0.4	0.91652	[1, 3, 3, 3, 2, 4, 4, 2, 2, 2]
farce	-1.7	118322.00	[-1, 3, 2, 2, 2, 2, 3, 1, 3, 3]
fascinate	2.4	104403.00	[2, 4, 2, 2, 1, 1, 2, 4, 1, 2]
fascinated	2.1	126886.00	[4, 1, 0, 2, 2, 1, 4, 1, 1, 1]
fascinates	2.0	1.9	[2, 3, -3, 0, 3, 2, 2, 3, -1, 2]
fascination	2.2	196214.00	[1, 2, -3, 1, 4, 1, 3, 4, 0, 2]
fascinating	2.5	149666.00	[0, 0, 2, 0, 2, -2, 1, -1, -1, 3]
fascist	-2.6	0.45826	[-2, -2, -1, -2, -2, -1, -1, -2, -2, -2]
fascists	-0.8	10198.00	[4, 2, 2, 3, 1, 2, 3, 4, 1, 2]
fatal	-2.5	0.83066	[2, 2, 2, 3, 1, 2, 4, 2, 1, 2]
fatalism	-0.6	0.44721	[2, 3, 1, 2, 2, 2, 2, 2, 2, 2]
fatalisms	-1.7	0.74833	[2, 1, 3, 3, 2, 3, 2, 2, 1, 3]
fatalist	-0.5	0.92195	[3, 3, 3, 4, 2, 3, 2, 3, 1, 1]
